YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,TAXI_OUT,ELAPSED_TIME,AIR_TIME,WHEELS_ON,SCHEDULED_ARRIVAL,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,WN,537,N799SW,MCO,ATL,0655,0651,12,95,63,0806,0830,0,0,,,,,,
2015,1,1,4,WN,897,N427WN,ABQ,DAL,0655,0655,24,108,81,0940,0940,0,0,,,,,,
2015,1,1,4,WN,753,N443WN,PVD,FLL,0655,0656,7,179,169,0952,1015,0,0,,,,,,
2015,1,1,4,WN,969,N268WN,PHL,FLL,0655,0651,9,150,137,0917,0945,0,0,,,,,,
2015,1,1,4,WN,4120,N247WN,PHL,LAS,0655,0653,14,339,321,0928,0940,0,0,,,,,,
2015,1,1,4,AA,299,N857AA,MIA,DEN,0655,0659,15,264,242,0916,0922,0,0,,,,,,
2015,1,1,4,AA,367,N494AA,TUL,DFW,0655,,,,,,0810,0,1,A,,,,,
2015,1,1,4,AA,222,N3JSAA,LAX,BOS,0655,0650,17,292,271,1438,1515,0,0,,,,,,
2015,1,1,4,AA,1104,N3LAAA,DFW,LGA,0655,0647,15,176,157,1039,1105,0,0,,,,,,
2015,1,1,4,AA,1373,N549AA,BWI,DFW,0655,0647,17,230,202,0926,0935,0,0,,,,,,
2015,1,1,4,AA,2401,N858AA,DFW,LAX,0655,,,,,,0820,0,1,B,,,,,
2015,1,1,4,B6,16,N934JB,SFO,JFK,0655,0652,10,316,299,1501,1517,0,0,,,,,,
2015,1,1,4,DL,1071,N932DN,MKE,MSP,0655,0653,27,82,52,0812,0825,0,0,,,,,,
2015,1,1,4,DL,2090,N698DL,PDX,MSP,0655,0652,12,194,174,1158,1218,0,0,,,,,,
2015,1,1,4,B6,2324,N206JB,MCO,DCA,0655,0651,14,120,103,0848,0859,0,0,,,,,,
2015,1,1,4,B6,2702,N571JB,JFK,BUF,0655,0645,18,82,62,0805,0829,0,0,,,,,,
2015,1,1,4,DL,1651,N954DN,MSP,LAS,0655,0652,13,180,160,0745,0833,0,0,,,,,,
2015,1,1,4,DL,1818,N555NW,ATL,MCO,0655,0654,14,81,59,0807,0822,0,0,,,,,,
2015,1,1,4,EV,3924,N14960,MFE,IAH,0655,0647,14,69,50,0751,0809,0,0,,,,,,
2015,1,1,4,F9,907,N926FR,TTN,RDU,0655,0719,9,72,59,0827,0828,0,0,,,,,,
2015,1,1,4,MQ,3063,N511MQ,ELP,ORD,0655,,,,,,1050,0,1,A,,,,,
2015,1,1,4,MQ,3110,N688MQ,HSV,ORD,0655,0657,12,109,87,0836,0905,0,0,,,,,,
2015,1,1,4,MQ,3188,N507MQ,ABQ,ORD,0655,0712,21,173,119,1032,1030,0,0,,18,0,17,0,0
2015,1,1,4,UA,821,N490UA,RDU,SFO,0657,0657,17,356,328,0942,0958,0,0,,,,,,
2015,1,1,4,UA,312,N833UA,EWR,LAX,0659,0656,15,384,340,0951,1025,0,0,,,,,,
2015,1,1,4,US,823,N128UW,DCA,CLT,0659,0655,12,78,63,0810,0828,0,0,,,,,,
2015,1,1,4,UA,1052,N69838,MCO,EWR,0659,0658,10,146,127,0915,0931,0,0,,,,,,
2015,1,1,4,AA,1553,N3JNAA,DCA,MIA,0659,0653,11,151,129,0913,0944,0,0,,,,,,
2015,1,1,4,B6,15,N944JB,JFK,SFO,0659,0659,16,380,350,1005,1043,0,0,,,,,,
2015,1,1,4,B6,453,N652JB,JFK,PBI,0659,0655,13,164,143,0931,1002,0,0,,,,,,
2015,1,1,4,DL,1547,N997DL,LGA,ATL,0659,0658,15,134,115,0908,0943,0,0,,,,,,
2015,1,1,4,OO,6618,N506CA,PSP,PHX,0659,0658,7,58,41,0846,0907,0,0,,,,,,
2015,1,1,4,OO,5366,N930EV,DVL,JMS,0700,,,,,,0738,0,1,B,,,,,
2015,1,1,4,UA,356,N432UA,ALB,ORD,0700,0710,11,150,130,0831,0839,0,0,,,,,,
2015,1,1,4,UA,392,N456UA,PDX,SFO,0700,0658,15,98,78,0831,0853,0,0,,,,,,
2015,1,1,4,UA,417,N429UA,EWR,TPA,0700,0659,9,163,149,0937,1001,0,0,,,,,,
2015,1,1,4,US,852,N715UW,JAX,CLT,0700,0655,14,72,53,0802,0827,0,0,,,,,,
2015,1,1,4,US,1722,N825AW,CLE,CLT,0700,0652,11,87,68,0811,0843,0,0,,,,,,
2015,1,1,4,US,1877,N826AW,CLT,MIA,0700,0654,23,118,91,0848,0859,0,0,,,,,,
2015,1,1,4,US,1961,N566UW,IAH,CLT,0700,0656,12,137,105,0953,1022,0,0,,,,,,
2015,1,1,4,US,1978,N827AW,IND,CLT,0700,0657,13,84,63,0813,0838,0,0,,,,,,
2015,1,1,4,US,2064,N538UW,DFW,CLT,0700,0655,35,155,112,1022,1028,0,0,,,,,,
2015,1,1,4,UA,463,N482UA,LGA,ORD,0700,0658,13,156,136,0827,0839,0,0,,,,,,
2015,1,1,4,UA,514,N411UA,BOS,IAH,0700,0656,15,261,236,1007,1033,0,0,,,,,,
2015,1,1,4,UA,521,N854UA,BOS,ORD,0700,0700,32,191,154,0906,0858,0,0,,,,,,
2015,1,1,4,UA,736,N522UA,SFO,EWR,0700,0659,21,315,286,1506,1526,0,0,,,,,,
2015,1,1,4,UA,795,N843UA,SNA,DEN,0700,0701,13,148,111,1005,1022,0,0,,,,,,
2015,1,1,4,UA,1027,N38424,SFO,IAH,0700,0658,12,217,199,1229,1252,0,0,,,,,,
2015,1,1,4,VX,399,N852VA,JFK,LAX,0700,0655,18,392,360,1013,1025,0,0,,,,,,
2015,1,1,4,VX,897,N845VA,LAS,SFO,0700,0659,13,80,61,0813,0825,0,0,,,,,,
2015,1,1,4,WN,473,N423WN,BUF,FLL,0700,0700,29,192,158,1007,1015,0,0,,,,,,
2015,1,1,4,WN,309,N657SW,BWI,HOU,0700,0658,9,211,198,0925,0940,0,0,,,,,,
2015,1,1,4,WN,369,N8312C,BWI,LAS,0700,0655,11,321,301,0907,0930,0,0,,,,,,
2015,1,1,4,WN,4635,N8305E,CLE,PHX,0700,0700,11,287,271,0942,0940,0,0,,,,,,
2015,1,1,4,WN,1019,N792SW,DCA,DAL,0700,0655,14,227,208,0937,0930,0,0,,,,,,
2015,1,1,4,WN,194,N939WN,ISP,FLL,0700,0704,15,179,159,0958,1005,0,0,,,,,,
2015,1,1,4,WN,2511,N7735A,MDW,DAL,0700,0703,9,143,129,0921,0930,0,0,,,,,,
2015,1,1,4,WN,767,N497WN,MDW,TPA,0700,0659,16,152,132,1027,1045,0,0,,,,,,
2015,1,1,4,WN,390,N283WN,MSP,MDW,0700,0656,10,76,58,0804,0835,0,0,,,,,,
2015,1,1,4,WN,443,N628SW,PIT,MCO,0700,0658,9,130,114,0901,0930,0,0,,,,,,
2015,1,1,4,WN,921,N962WN,SAT,BNA,0700,0655,10,109,94,0839,0900,0,0,,,,,,
2015,1,1,4,WN,2373,N237WN,HOU,MCO,0700,0700,11,124,103,0954,1010,0,0,,,,,,
2015,1,1,4,UA,1195,N57864,MCO,SFO,0700,1228,13,338,317,1458,1000,0,0,,0,0,0,306,0
2015,1,1,4,UA,1697,N14107,EWR,DEN,0700,0706,19,277,250,0935,0930,0,0,,,,,,
2015,1,1,4,US,424,N161UW,ORD,PHX,0700,0658,10,240,212,0940,1003,0,0,,,,,,
2015,1,1,4,US,461,N540UW,ATL,CLT,0700,0658,15,63,38,0751,0812,0,0,,,,,,
2015,1,1,4,US,568,N565UW,SLC,PHX,0700,0701,29,109,68,0838,0849,0,0,,,,,,
2015,1,1,4,US,590,N758US,BOI,PHX,0700,0659,30,131,97,0906,0908,0,0,,,,,,
2015,1,1,4,US,621,N185UW,DCA,PHX,0700,0701,15,324,306,1022,1020,0,0,,,,,,
2015,1,1,4,AA,9,N792AA,JFK,LAX,0700,0649,22,397,368,1019,1020,0,0,,,,,,
2015,1,1,4,AA,17,N019AA,ATL,MIA,0700,0656,15,106,82,0833,0852,0,0,,,,,,
2015,1,1,4,AA,118,N788AA,LAX,JFK,0700,0650,13,286,268,1431,1525,0,0,,,,,,
2015,1,1,4,AA,68,N5EGAA,SFO,MIA,0700,0703,14,317,295,1512,1524,0,0,,,,,,
2015,1,1,4,AA,201,N3LJAA,BOS,LAX,0700,0653,16,412,390,1039,1035,0,0,,,,,,
2015,1,1,4,AA,204,N5DXAA,MIA,LAS,0700,0657,20,337,308,0925,0928,0,0,,,,,,
2015,1,1,4,AA,309,N4YDAA,DFW,BNA,0700,0652,31,112,74,0837,0840,0,0,,,,,,
2015,1,1,4,AA,315,N3MAAA,LGA,ORD,0700,0658,16,165,136,0830,0845,0,0,,,,,,
2015,1,1,4,AA,1242,N489AA,FAT,DFW,0700,0745,12,195,170,1247,1215,0,0,,0,0,45,0,0
2015,1,1,4,AA,1247,N3CHAA,BOS,ORD,0700,0659,26,191,149,0854,0905,0,0,,,,,,
2015,1,1,4,AA,1258,N491AA,LAS,DFW,0700,0656,17,163,136,1129,1145,0,0,,,,,,
2015,1,1,4,AA,1273,N023AA,MIA,IAH,0700,0823,18,207,155,1016,0858,0,0,,29,0,83,0,0
2015,1,1,4,AA,1354,N504AA,DFW,MCO,0700,0655,17,144,123,1015,1030,0,0,,,,,,
2015,1,1,4,AA,1529,N5DHAA,MCO,LAX,0700,0658,15,328,306,0919,0935,0,0,,,,,,
2015,1,1,4,AA,1582,N5EYAA,MIA,BOS,0700,0656,10,182,167,0953,1013,0,0,,,,,,
2015,1,1,4,AA,1699,N425AA,TPA,DFW,0700,0656,3,164,150,0829,0850,0,0,,,,,,
2015,1,1,4,AA,1507,N3KXAA,SEA,DFW,0700,0656,12,258,213,1241,1250,0,0,,24,0,0,0,0
2015,1,1,4,AA,1513,N008AA,DFW,ATL,0700,0655,11,105,89,0935,1005,0,0,,,,,,
2015,1,1,4,AA,1648,N571AA,TUS,DFW,0700,,,,,,1010,0,1,B,,,,,
2015,1,1,4,AA,2291,N859AA,DFW,MIA,0700,,,,,,1043,0,1,B,,,,,
2015,1,1,4,AA,2451,N3HTAA,LGA,MIA,0700,0656,12,181,151,0939,1017,0,0,,,,,,
2015,1,1,4,AS,17,N419AS,EWR,SEA,0700,0701,13,374,356,1010,1011,0,0,,,,,,
2015,1,1,4,AS,39,N459AS,MSP,SEA,0700,0655,13,216,197,0825,0845,0,0,,,,,,
2015,1,1,4,AS,112,N527AS,ANC,SEA,0700,0653,16,202,179,1108,1130,0,0,,,,,,
2015,1,1,4,AS,311,N705AS,PSP,SFO,0700,0651,10,85,67,0808,0835,0,0,,,,,,
2015,1,1,4,AS,313,N703AS,SFO,SEA,0700,0651,18,121,97,0846,0900,0,0,,,,,,
2015,1,1,4,AS,405,N565AS,SJC,PDX,0700,0655,12,105,88,0835,0845,0,0,,,,,,
2015,1,1,4,AS,415,N413AS,PDX,SEA,0700,0658,22,61,28,0748,0750,0,0,,,,,,
2015,1,1,4,AS,445,N579AS,LAX,SEA,0700,0655,15,160,139,0929,0950,0,0,,,,,,
2015,1,1,4,AS,466,N309AS,SEA,LAX,0700,0656,30,163,124,0930,0945,0,0,,,,,,
2015,1,1,4,AS,519,N614AS,SNA,SEA,0700,0645,23,175,147,0935,1000,0,0,,,,,,
2015,1,1,4,AS,531,N529AS,BUR,SEA,0700,0904,10,146,132,1126,0930,0,0,,0,0,0,0,120
2015,1,1,4,AS,615,N320AS,LAS,SEA,0700,0659,15,148,126,0920,0934,0,0,,,,,,
2015,1,1,4,AS,663,N536AS,PHX,PDX,0700,0653,9,155,142,0824,0848,0,0,,,,,,
2015,1,1,4,AS,722,N403AS,SLC,LAX,0700,0717,24,113,82,0803,0805,0,0,,,,,,
2015,1,1,4,AS,833,N566AS,PDX,HNL,0700,0657,15,356,336,1048,1110,0,0,,,,,,
2015,1,1,4,AS,847,N558AS,SAN,OGG,0700,0656,19,385,362,1117,1057,0,0,,24,0,0,0,0
2015,1,1,4,AS,883,N531AS,OAK,LIH,0700,0649,12,337,320,1021,1044,0,0,,,,,,
2015,1,1,4,B6,288,N806JB,LAX,BOS,0700,0653,16,292,272,1441,1519,0,0,,,,,,
2015,1,1,4,B6,289,N373JB,BOS,DCA,0700,0650,13,84,68,0811,0851,0,0,,,,,,
2015,1,1,4,B6,619,N638JB,BOS,SAN,0700,0657,15,392,373,1025,1036,0,0,,,,,,
2015,1,1,4,B6,723,N804JB,DCA,MCO,0700,0652,13,130,111,0856,0923,0,0,,,,,,
2015,1,1,4,B6,1109,N651JB,BOS,JAX,0700,0913,27,186,156,1216,1008,0,0,,0,0,131,0,0
2015,1,1,4,B6,1121,N561JB,PDX,LGB,0700,0649,13,127,110,0852,0916,0,0,,,,,,
2015,1,1,4,B6,1031,N339JB,BOS,HOU,0700,0656,14,270,255,1025,1036,0,0,,,,,,
2015,1,1,4,B6,1039,N296JB,BOS,AUS,0700,0700,16,289,269,1045,1055,0,0,,,,,,
2015,1,1,4,B6,2007,N594JB,PIT,FLL,0700,0654,15,151,131,0920,0948,0,0,,,,,,
2015,1,1,4,DL,364,N547US,SEA,LAX,0700,0712,9,137,118,0919,0933,0,0,,,,,,
2015,1,1,4,DL,400,N381DN,PDX,JFK,0700,0657,13,288,268,1438,1513,0,0,,,,,,
2015,1,1,4,DL,424,N194DN,JFK,LAX,0700,0702,24,388,356,1022,1040,0,0,,,,,,
2015,1,1,4,DL,822,N3743H,SEA,DTW,0700,0652,21,240,213,1346,1415,0,0,,,,,,
2015,1,1,4,DL,854,N667DN,SFO,DTW,0700,0701,14,267,247,1422,1433,0,0,,,,,,
2015,1,1,4,DL,872,N938DN,DCA,ATL,0700,0703,14,102,83,0840,0906,0,0,,,,,,
2015,1,1,4,DL,1183,N987DL,ORF,ATL,0700,0701,30,123,88,0859,0900,0,0,,,,,,
2015,1,1,4,DL,1280,N906DE,DAB,ATL,0700,0658,11,76,61,0810,0828,0,0,,,,,,
2015,1,1,4,DL,1305,N357NW,PBI,ATL,0700,0659,21,107,77,0837,0849,0,0,,,,,,
2015,1,1,4,DL,1440,N3766,SLC,MSP,0700,0657,20,160,134,1031,1043,0,0,,,,,,
2015,1,1,4,DL,1453,N589NW,SEA,MSP,0700,0656,13,183,162,1151,1216,0,0,,,,,,
2015,1,1,4,AA,1461,N4YRAA,DAY,DFW,0700,0700,13,155,135,0828,0855,0,0,,,,,,
2015,1,1,4,DL,1971,N934DN,MSP,PHX,0700,0659,13,197,180,0912,0934,0,0,,,,,,
2015,1,1,4,DL,2017,N326US,LGA,PBI,0700,0657,12,161,147,0936,1009,0,0,,,,,,
2015,1,1,4,DL,2123,N913DE,RSW,LGA,0700,0657,12,155,138,0927,0949,0,0,,,,,,
2015,1,1,4,DL,2151,N329NW,MIA,LGA,0700,0657,18,180,145,0940,0959,0,0,,,,,,
2015,1,1,4,DL,2180,N938DL,CLE,ATL,0700,0659,9,93,80,0828,0905,0,0,,,,,,
2015,1,1,4,DL,2351,N911DE,PBI,LGA,0700,0656,15,185,143,0934,0948,0,0,,,,,,
2015,1,1,4,DL,2365,N399DA,JFK,SJU,0700,0659,33,220,180,1132,1150,0,0,,,,,,
2015,1,1,4,DL,2539,N353NW,MKE,ATL,0700,0707,12,113,87,0946,1008,0,0,,,,,,
2015,1,1,4,B6,2784,N283JB,RDU,BOS,0700,0647,45,143,93,0905,0849,0,0,,21,0,0,0,0
2015,1,1,4,DL,46,N704X,JFK,SFO,0700,0700,33,386,343,1016,1043,0,0,,,,,,
2015,1,1,4,DL,1498,N958AT,FLL,LGA,0700,0700,14,163,143,0937,0954,0,0,,,,,,
2015,1,1,4,DL,1506,N812DN,LAX,DTW,0700,0653,15,252,232,1400,1427,0,0,,,,,,
2015,1,1,4,DL,1795,N3757D,LAS,JFK,0700,0654,11,256,237,1402,1445,0,0,,,,,,
2015,1,1,4,DL,1894,N6704Z,MSP,MIA,0700,0704,17,196,175,1116,1146,0,0,,,,,,
2015,1,1,4,DL,1925,N534US,MSP,RSW,0700,0659,16,191,169,1104,1130,0,0,,,,,,
2015,1,1,4,AA,2393,N3APAA,JFK,MCO,0700,0857,39,185,141,1157,1005,0,0,,0,0,117,0,0
2015,1,1,4,EV,4513,N14950,CLE,ORD,0700,0657,17,85,62,0716,0733,0,0,,,,,,
2015,1,1,4,EV,4524,N14974,LFT,IAH,0700,0707,10,70,52,0809,0805,0,0,,,,,,
2015,1,1,4,EV,4871,N878AS,SHV,ATL,0700,0704,13,101,83,0940,0939,0,0,,,,,,
2015,1,1,4,EV,4987,N710EV,ROC,LGA,0700,0652,23,69,40,0755,0827,0,0,,,,,,
2015,1,1,4,EV,5423,N724EV,CID,MSP,0700,0654,29,76,42,0805,0819,0,0,,,,,,
2015,1,1,4,EV,5755,N834AS,PVD,ORD,0700,0658,10,181,157,0845,0856,0,0,,,,,,
2015,1,1,4,F9,1061,N201FR,ORD,PHX,0700,0649,13,251,232,0954,0950,0,0,,,,,,
2015,1,1,4,F9,1120,N208FR,CLE,RSW,0700,0701,9,152,136,0926,0950,0,0,,,,,,
2015,1,1,4,F9,676,N908FR,DEN,MCO,0700,0802,12,201,180,1314,1225,0,0,,0,0,58,0,0
2015,1,1,4,F9,681,N928FR,MCO,DEN,0700,0658,17,254,227,0902,0913,0,0,,,,,,
2015,1,1,4,MQ,2841,N667MQ,DFW,DSM,0700,0704,29,114,80,0853,0848,0,0,,,,,,
2015,1,1,4,MQ,2852,N625MQ,GRK,DFW,0700,,,,,,0755,0,1,B,,,,,
2015,1,1,4,MQ,2871,N645MQ,PNS,DFW,0700,,,,,,0910,0,1,B,,,,,
2015,1,1,4,MQ,3024,N611MQ,GJT,DFW,0700,,,,,,1025,0,1,B,,,,,
2015,1,1,4,MQ,3051,N802MQ,HPN,ORD,0700,0655,11,158,135,0821,0855,0,0,,,,,,
2015,1,1,4,MQ,2991,N686MQ,BMI,DFW,0700,,,,,,0925,0,1,B,,,,,
2015,1,1,4,MQ,3362,N507MQ,DFW,MAF,0700,,,,,,0808,0,1,B,,,,,
2015,1,1,4,NK,231,N620NK,ATL,FLL,0700,0725,10,100,80,0855,0848,0,0,,17,0,0,0,0
2015,1,1,4,NK,259,N532NK,ACY,FLL,0700,0655,22,161,132,0929,0948,0,0,,,,,,
2015,1,1,4,NK,183,N521NK,LBE,RSW,0700,0655,11,153,135,0921,0930,0,0,,,,,,
2015,1,1,4,NK,193,N502NK,IAH,LAS,0700,0743,14,186,167,0844,0820,0,0,,29,0,0,0,0
2015,1,1,4,NK,198,N621NK,FLL,MCO,0700,0712,19,61,32,0803,0757,0,0,,16,0,0,0,0
2015,1,1,4,NK,610,N608NK,FLL,BOS,0700,0704,15,190,169,1008,1004,0,0,,,,,,
2015,1,1,4,OO,6194,N758SK,ASE,DEN,0700,0704,20,54,27,0751,0759,0,0,,,,,,
2015,1,1,4,OO,6272,N915SW,BUR,SFO,0700,0650,28,95,61,0819,0826,0,0,,,,,,
2015,1,1,4,OO,3479,N218AG,SAN,SLC,0700,0721,17,119,93,1011,0950,0,0,,9,0,21,0,0
2015,1,1,4,HA,217,N485HA,KOA,HNL,0700,0656,7,45,31,0734,0742,0,0,,,,,,
2015,1,1,4,OO,4623,N812SK,SEA,PDX,0700,0647,46,80,29,0802,0800,0,0,,,,,,
2015,1,1,4,OO,5471,N576SW,RKS,DEN,0700,,,,,,0827,0,1,C,,,,,
2015,1,1,4,OO,5632,N566SW,SBA,SFO,0700,0656,20,103,74,0830,0838,0,0,,,,,,
2015,1,1,4,OO,6225,N124SY,BOI,ORD,0700,0710,22,207,182,1134,1129,0,0,,,,,,
2015,1,1,4,OO,7382,N659BR,CPR,SLC,0700,0656,24,77,48,0808,0854,0,0,,,,,,
2015,1,1,4,OO,5633,N479CA,COS,DEN,0701,0656,19,49,20,0735,0753,0,0,,,,,,
2015,1,1,4,UA,296,N470UA,ORD,DEN,0702,0706,23,159,131,0840,0847,0,0,,,,,,
2015,1,1,4,UA,656,N402UA,PHX,ORD,0702,0726,62,233,154,1202,1121,0,0,,34,0,0,0,24
2015,1,1,4,UA,1441,N38417,MSY,IAH,0702,0706,9,73,59,0814,0820,0,0,,,,,,
2015,1,1,4,UA,1764,N14228,CLE,RSW,0702,0701,12,151,136,0929,1000,0,0,,,,,,
2015,1,1,4,AA,130,N012AA,MIA,TPA,0702,,,,,,0806,0,1,A,,,,,
2015,1,1,4,EV,4221,N14570,BTR,IAH,0702,0653,10,83,63,0806,0815,0,0,,,,,,
2015,1,1,4,EV,6159,N48901,BTV,ORD,0704,0703,12,159,138,0833,0840,0,0,,,,,,
2015,1,1,4,NK,410,N630NK,FLL,BWI,0704,0705,13,152,130,0928,0929,0,0,,,,,,
2015,1,1,4,OO,6382,N824AS,SFO,BOI,0704,0733,12,100,84,1009,0946,0,0,,0,0,24,3,0
2015,1,1,4,UA,761,N549UA,ORD,SFO,0705,0713,14,260,238,0925,0945,0,0,,,,,,
2015,1,1,4,VX,12,N842VA,SFO,JFK,0705,0702,10,320,299,1511,1534,0,0,,,,,,
2015,1,1,4,WN,2851,N217JC,BDL,FLL,0705,0703,7,183,164,0954,1020,0,0,,,,,,
2015,1,1,4,WN,1108,N625SW,BWI,FLL,0705,0700,10,148,132,0922,0940,0,0,,,,,,
2015,1,1,4,WN,1432,N346SW,CMH,TPA,0705,0705,16,135,114,0915,0930,0,0,,,,,,
2015,1,1,4,WN,1863,N253WN,DAL,BWI,0705,0703,9,142,131,1023,1055,0,0,,,,,,
2015,1,1,4,WN,665,N684WN,DAL,STL,0705,,,,,,0840,0,1,A,,,,,
2015,1,1,4,WN,323,N340LV,FLL,BWI,0705,0659,17,152,129,0925,0940,0,0,,,,,,
2015,1,1,4,WN,2041,N8317M,MCO,LAS,0705,0659,12,324,285,0856,0920,0,0,,,,,,
2015,1,1,4,WN,4649,N8302F,MDW,MCO,0705,0705,9,139,123,1017,1050,0,0,,,,,,
2015,1,1,4,WN,893,N737JW,OAK,HOU,0705,0709,8,224,212,1249,1245,0,0,,,,,,
2015,1,1,4,WN,552,N291WN,SAT,ELP,0705,0734,11,96,81,0806,0740,0,0,,1,0,29,0,0
2015,1,1,4,WN,3239,N905WN,TPA,BWI,0705,0703,9,124,111,0903,0925,0,0,,,,,,
2015,1,1,4,WN,1912,N554WN,TUS,DEN,0705,0658,18,108,83,0839,0855,0,0,,,,,,
2015,1,1,4,UA,1660,N17730,SNA,EWR,0705,0658,13,275,256,1427,1524,0,0,,,,,,
